cumulative_targets_percent,cumulative_assignments_percent
18.75008470,8.94072533
18.80003175,8.96454191
18.84997880,8.98835849
18.89992585,9.01217507
18.95006650,9.03608396
19.00001355,9.05990054
19.04996060,9.08371712
19.09990766,9.10753370
19.15004830,9.13144259
19.19999535,9.15525917
19.24994241,9.17907575
19.30008305,9.20298464
19.35003010,9.22680122
19.39997716,9.25061780
19.44992421,9.27443438
19.50006485,9.29834327
19.55001191,9.32215985
19.59995896,9.34597643
19.64990601,9.36979301
19.70004666,9.39370190
19.74999371,9.41751848
19.79994076,9.44133506
19.85008141,9.46524395
19.90002846,9.48906053
19.94997551,9.51287711
19.99992256,9.53669369
20.05006321,9.56060258
20.10001026,9.58441916
20.14995731,9.60823574
20.19990436,9.63205232
20.25004501,9.65596121
20.29999206,9.67977779
20.34993911,9.70359436
20.40007976,9.72750326
20.45002681,9.75131984
20.49997386,9.77513641
20.54992092,9.79895299
20.60006156,9.82286189
20.65000861,9.84667846
20.69995567,9.87049504
20.75009631,9.89440393
20.80004336,9.91822051
20.84999042,9.94203709
20.89993747,9.96585367
20.95007811,9.98976256
21.00002517,10.01357914
21.04997222,10.03739572
21.09991927,10.06121230
21.15005992,10.08512119
21.20000697,10.10893777
21.24995402,10.13275435
21.30009467,10.15666324
21.35004172,10.18047982
21.39998877,10.20429640
21.44993582,10.22811298
21.50007647,10.25202187
21.55002352,10.27583845
21.59997057,10.29965503
21.64991763,10.32347161
21.70005827,10.34738050
21.75000532,10.37119708
21.79995238,10.39501366
21.85009302,10.41892255
21.90004007,10.44273913
21.94998713,10.46655571
21.99993418,10.49037229
22.05007482,10.51428118
22.10002188,10.53809776
22.14996893,10.56191434
22.19991598,10.58573092
22.25005663,10.60963981
22.30000368,10.63345639
22.34995073,10.65727296
22.40009138,10.68118186
22.45003843,10.70499844
22.49998548,10.72881501
22.54993253,10.75263159
22.60007318,10.77654048
22.65002023,10.80035706
22.69996728,10.82417364
22.74991433,10.84799022
22.80005498,10.87189911
22.85000203,10.89571569
22.89994908,10.91953227
22.95008973,10.94344116
23.00003678,10.96725774
23.04998383,10.99107432
23.09993089,11.01489090
23.15007153,11.03879979
23.20001858,11.06261637
23.24996564,11.08643295
23.29991269,11.11024953
23.35005333,11.13415842
23.40000039,11.15797500
23.44994744,11.18179158
23.50008808,11.20570047
23.55003514,11.22951705
23.59998219,11.25333363
23.64992924,11.27715021
23.70006989,11.30105910
23.75001694,11.32487568
23.79996399,11.34869226
23.84991104,11.37250884
23.90005169,11.39641773
23.94999874,11.42023431
23.99994579,11.44405089
24.05008644,11.46795978
24.10003349,11.49177636
24.14998054,11.51559294
24.19992760,11.53940952
24.25006824,11.56331841
24.30001529,11.58713499
24.34996235,11.61095156
24.39990940,11.63476814
24.45005004,11.65867704
24.49999710,11.68249361
24.54994415,11.70631019
24.60008479,11.73021908
24.65003185,11.75403566
24.69997890,11.77785224
24.74992595,11.80166882
24.80006660,11.82557771
24.85001365,11.84939429
24.89996070,11.87321087
24.94990775,11.89702745
25.00004840,11.92093634
25.04999545,11.94475292
