cumulative_targets_percent,cumulative_assignments_percent
11.55010828,3.45313739
11.60010875,3.46808604
11.65010922,3.48303469
11.70010969,3.49798333
11.75011016,3.51293198
11.80011063,3.52788063
11.85011109,3.54282927
11.90011156,3.55777792
11.95011203,3.57272657
12.00011250,3.58767521
12.05011297,3.60262386
12.10011344,3.61757251
12.15011391,3.63252115
12.20011438,3.64746980
12.25011484,3.66241845
12.30011531,3.67736709
12.35011578,3.69231574
12.40011625,3.70726439
12.45011672,3.72221304
12.50011719,3.73716168
12.55011766,3.75211033
12.60011813,3.76705898
12.65011859,3.78200762
12.70011906,3.79695627
12.75011953,3.81190492
12.80012000,3.82685356
12.85012047,3.84180221
12.90012094,3.85675086
12.95012141,3.87169950
13.00012188,3.88664815
13.05012234,3.90159680
13.10012281,3.91654544
13.15012328,3.93149409
13.20012375,3.94644274
13.25012422,3.96139138
13.30012469,3.97634003
13.35012516,3.99128868
13.40012563,4.00623732
13.45012609,4.02118597
13.50012656,4.03613462
13.55012703,4.05108326
13.60012750,4.06603191
13.65012797,4.08098056
13.70012844,4.09592920
13.75012891,4.11087785
13.80012938,4.12582650
13.85012984,4.14077514
13.90013031,4.15572379
13.95013078,4.17067244
14.00013125,4.18562108
14.05013172,4.20056973
14.10013219,4.21551838
14.15013266,4.23046702
14.20013313,4.24541567
14.25013360,4.26036432
14.30013406,4.27531296
14.35013453,4.29026161
14.40013500,4.30521026
14.45013547,4.32015890
14.50013594,4.33510755
14.55013641,4.35005620
14.60013688,4.36500484
14.65013735,4.37995349
14.70013781,4.39490214
14.75013828,4.40985078
14.80013875,4.42479943
14.85013922,4.43974808
14.90013969,4.45469672
14.95014016,4.46964537
15.00014063,4.48459402
15.05014110,4.49954266
15.10014156,4.51449131
15.15014203,4.52943996
15.20014250,4.54438861
15.25014297,4.55933725
15.30014344,4.57428590
15.35014391,4.58923455
15.40014438,4.60418319
15.45014485,4.61913184
15.50014531,4.63408049
15.55014578,4.64902913
15.60014625,4.66397778
15.65014672,4.67892643
15.70014719,4.69387507
15.75014766,4.70882372
15.80014813,4.72377237
15.85014860,4.73872101
15.90014906,4.75366966
15.95014953,4.76861831
16.00015000,4.78356695
16.05015047,4.79851560
16.10015094,4.81346425
16.15015141,4.82841289
16.20015188,4.84336154
16.25015235,4.85831019
16.30015281,4.87325883
16.35015328,4.88820748
16.40015375,4.90315613
16.45015422,4.91810477
16.50015469,4.93305342
16.55015516,4.94800207
16.60015563,4.96295071
16.65015610,4.97789936
16.69984406,4.99275458
16.74984453,5.00770322
16.79984500,5.02265187
16.84984547,5.03760052
16.89984594,5.05254916
16.94984640,5.06749781
16.99984687,5.08244646
17.04984734,5.09739510
17.09984781,5.11234375
17.14984828,5.12729240
17.19984875,5.14224105
17.24984922,5.15718969
17.29984969,5.17213834
17.34985015,5.18708699
17.39985062,5.20203563
17.44985109,5.21698428
17.49985156,5.23193293
17.54985203,5.24688157
17.59985250,5.26183022
17.64985297,5.27677887
17.69985344,5.29172751
17.74985390,5.30667616
17.79985437,5.32162481
17.84985484,5.33657345
17.89985531,5.35152210
17.94985578,5.36647075
17.99985625,5.38141939
