cumulative_targets_percent,cumulative_assignments_percent
57.59999290,18.70266109
57.64995979,18.73386265
57.69992668,18.76506422
57.74989356,18.79626578
57.79986045,18.82746735
57.85012300,18.85885354
57.90008988,18.89005510
57.95005677,18.92125667
58.00002365,18.95245823
58.04999054,18.98365980
58.09995742,19.01486136
58.14992431,19.04606293
58.19989120,19.07726449
58.24985808,19.10846606
58.30012063,19.13985224
58.35008752,19.17105381
58.40005440,19.20225537
58.45002129,19.23345694
58.49998817,19.26465850
58.54995506,19.29586007
58.59992195,19.32706163
58.64988883,19.35826320
58.69985572,19.38946476
58.75011826,19.42085095
58.80008515,19.45205252
58.85005204,19.48325408
58.90001892,19.51445565
58.94998581,19.54565721
58.99995269,19.57685878
59.04991958,19.60806034
59.09988647,19.63926191
59.14985335,19.67046347
59.20011590,19.70184966
59.25008279,19.73305123
59.30004967,19.76425279
59.35001656,19.79545436
59.39998344,19.82665592
59.44995033,19.85785749
59.49991721,19.88905905
59.54988410,19.92026062
59.60014665,19.95164681
59.65011353,19.98284837
59.70008042,20.01404994
59.75004731,20.04525150
59.80001419,20.07645307
59.84998108,20.10765463
59.89994796,20.13885619
59.94991485,20.17005776
59.99988174,20.20125932
60.05014428,20.23264551
60.10011117,20.26384708
60.15007805,20.29504864
60.20004494,20.32625021
60.25001183,20.35745177
60.29997871,20.38865334
60.34994560,20.41985490
60.39991248,20.45105647
60.44987937,20.48225803
60.50014192,20.51364422
60.55010880,20.54484579
60.60007569,20.57604735
60.65004258,20.60724892
60.70000946,20.63845048
60.74997635,20.66965205
60.79994323,20.70085361
60.84991012,20.73205518
60.89987700,20.76325674
60.95013955,20.79464293
61.00010644,20.82584450
61.05007332,20.85704606
61.10004021,20.88824763
61.15000710,20.91944919
61.19997398,20.95065076
61.24994087,20.98185232
61.29990775,21.01305389
61.34987464,21.04425545
61.40013719,21.07564164
61.45010407,21.10684320
61.50007096,21.13804477
61.55003784,21.16924633
61.60000473,21.20044790
61.64997162,21.23164946
61.69993850,21.26285103
61.74990539,21.29405259
61.79987227,21.32525416
61.85013482,21.35664035
61.90010171,21.38784191
61.95006859,21.41904348
62.00003548,21.45024504
62.05000237,21.48144661
62.09996925,21.51264817
62.14993614,21.54384974
62.19990302,21.57505130
62.24986991,21.60625287
62.30013246,21.63763906
62.35009934,21.66884062
62.40006623,21.70004219
62.45003311,21.73124375
62.50000000,21.76244532
62.54996689,21.79364688
62.59993377,21.82484845
62.64990066,21.85605001
62.69986754,21.88725158
62.75013009,21.91863777
62.80009698,21.94983933
62.85006386,21.98104090
62.90003075,22.01224246
62.94999763,22.04344403
62.99996452,22.07464559
63.04993141,22.10584715
63.09989829,22.13704872
63.14986518,22.16825028
63.20012773,22.19963647
63.25009461,22.23083804
63.30006150,22.26203960
63.35002838,22.29324117
63.39999527,22.32444273
63.44996216,22.35564430
63.49992904,22.38684586
63.54989593,22.41804743
63.59986281,22.44924899
63.65012536,22.48063518
63.70009225,22.51183675
63.75005913,22.54303831
63.80002602,22.57423988
63.84999290,22.60544144
63.89995979,22.63664301
63.94992668,22.66784457
63.99989356,22.69904614
64.04986045,22.73024770
64.10012300,22.76163389
64.15008988,22.79283546
64.20005677,22.82403702
64.25002365,22.85523859
64.29999054,22.88644015
64.34995742,22.91764172
64.39992431,22.94884328
64.44989120,22.98004485
64.49985808,23.01124641
64.55012063,23.04263260
64.60008752,23.07383416
64.65005440,23.10503573
64.70002129,23.13623729
64.74998817,23.16743886
64.79995506,23.19864042
64.84992195,23.22984199
64.89988883,23.26104355
64.94985572,23.29224512
65.00011826,23.32363131
65.05008515,23.35483287
65.10005204,23.38603444
65.15001892,23.41723600
65.19998581,23.44843757
65.24995269,23.47963913
65.29991958,23.51084070
65.34988647,23.54204226
65.39985335,23.57324383
65.45011590,23.60463002
65.50008279,23.63583158
65.55004967,23.66703315
65.60001656,23.69823471
65.64998344,23.72943628
65.69995033,23.76063784
65.74991721,23.79183941
65.79988410,23.82304097
65.85014665,23.85442716
65.90011353,23.88562873
65.95008042,23.91683029
66.00004731,23.94803186
66.05001419,23.97923342
66.09998108,24.01043498
66.14994796,24.04163655
66.19991485,24.07283811
66.24988174,24.10403968
66.30014428,24.13542587
66.35011117,24.16662743
66.40007805,24.19782900
66.45004494,24.22903056
66.50001183,24.26023213
66.54997871,24.29143369
66.59994560,24.32263526
66.64991248,24.35383682
66.69987937,24.38503839
66.75014192,24.41642458
66.80010880,24.44762614
66.85007569,24.47882771
66.90004258,24.51002927
66.95000946,24.54123084
66.99997635,24.57243240
67.04994323,24.60363397
67.09991012,24.63483553
67.14987700,24.66603710
67.20013955,24.69742329
67.25010644,24.72862485
67.30007332,24.75982642
67.35004021,24.79102798
67.40000710,24.82222955
67.44997398,24.85343111
67.49994087,24.88463268
67.54990775,24.91583424
67.59987464,24.94703581
67.65013719,24.97842199
67.70010407,25.00962356
67.75007096,25.04082512
67.80003784,25.07202669
67.85000473,25.10322825
67.89997162,25.13442982
67.94993850,25.16563138
67.99990539,25.19683295
68.04987227,25.22803451
68.10013482,25.25942070
68.15010171,25.29062227
68.20006859,25.32182383
68.25003548,25.35302540
68.30000237,25.38422696
68.34996925,25.41542853
68.39993614,25.44663009
68.44990302,25.47783166
68.49986991,25.50903322
68.55013246,25.54041941
68.60009934,25.57162098
68.65006623,25.60282254
68.70003311,25.63402411
68.75000000,25.66522567
68.79996689,25.69642724
68.84993377,25.72762880
68.89990066,25.75883037
68.94986754,25.79003193
69.00013009,25.82141812
69.05009698,25.85261969
69.10006386,25.88382125
69.15003075,25.91502281
69.19999763,25.94622438
69.24996452,25.97742594
69.29993141,26.00862751
69.34989829,26.03982907
69.39986518,26.07103064
69.45012773,26.10241683
69.50009461,26.13361839
69.55006150,26.16481996
69.60002838,26.19602152
69.64999527,26.22722309
69.69996216,26.25842465
69.74992904,26.28962622
69.79989593,26.32082778
69.84986281,26.35202935
69.90012536,26.38341554
69.95009225,26.41461710
70.00005913,26.44581867
70.05002602,26.47702023
70.09999290,26.50822180
70.14995979,26.53942336
70.19992668,26.57062493
70.24989356,26.60182649
70.29986045,26.63302806
70.35012300,26.66441425
70.40008988,26.69561581
70.45005677,26.72681738
70.50002365,26.75801894
70.54999054,26.78922051
70.59995742,26.82042207
70.64992431,26.85162364
70.69989120,26.88282520
70.74985808,26.91402677
70.80012063,26.94541295
70.85008752,26.97661452
70.90005440,27.00781608
70.95002129,27.03901765
70.99998817,27.07021921
71.04995506,27.10142078
71.09992195,27.13262234
71.14988883,27.16382391
71.19985572,27.19502547
71.25011826,27.22641166
71.30008515,27.25761323
71.35005204,27.28881479
71.40001892,27.32001636
71.44998581,27.35121792
71.49995269,27.38241949
71.54991958,27.41362105
71.59988647,27.44482262
71.64985335,27.47602418
71.70011590,27.50741037
71.75008279,27.53861194
71.80004967,27.56981350
71.85001656,27.60101507
71.89998344,27.63221663
71.94995033,27.66341820
71.99991721,27.69461976
72.04988410,27.72582133
72.10014665,27.75720752
72.15011353,27.78840908
72.20008042,27.81961065
72.25004731,27.85081221
72.30001419,27.88201377
72.34998108,27.91321534
72.39994796,27.94441690
72.44991485,27.97561847
72.49988174,28.00682003
72.55014428,28.03820622
72.60011117,28.06940779
72.65007805,28.10060935
72.70004494,28.13181092
72.75001183,28.16301248
72.79997871,28.19421405
72.84994560,28.22541561
72.89991248,28.25661718
72.94987937,28.28781874
73.00014192,28.31920493
73.05010880,28.35040650
73.10007569,28.38160806
73.15004258,28.41280963
73.20000946,28.44401119
73.24997635,28.47521276
73.29994323,28.50641432
73.34991012,28.53761589
73.39987700,28.56881745
73.45013955,28.60020364
73.50010644,28.63140521
73.55007332,28.66260677
73.60004021,28.69380834
73.65000710,28.72704077
73.69997398,28.77384312
73.74994087,28.82064547
73.79990775,28.86744781
73.84987464,28.91425016
73.90013719,28.96132945
73.95010407,29.00813179
74.00007096,29.05493414
74.05003784,29.10173649
74.10000473,29.14853883
74.14997162,29.19534118
74.19993850,29.24214353
74.24990539,29.28894588
74.29987227,29.33574822
74.35013482,29.38282751
74.40010171,29.42962986
74.45006859,29.47643220
74.50003548,29.52323455
74.55000237,29.57003690
74.59996925,29.61683924
74.64993614,29.66364159
74.69990302,29.71044394
74.74986991,29.75724629
74.80013246,29.80432557
74.85009934,29.85112792
74.90006623,29.89793027
74.95003311,29.94473261
75.00000000,29.99153496
75.04996689,30.03833731
75.09993377,30.08513965
75.14990066,30.13194200
75.19986754,30.17874435
75.25013009,30.22582363
75.30009698,30.27262598
75.35006386,30.31942833
75.40003075,30.36623068
75.44999763,30.41303302
75.49996452,30.45983537
75.54993141,30.50663772
75.59989829,30.55344006
75.64986518,30.60024241
75.70012773,30.64732170
75.75009461,30.69412404
75.80006150,30.74092639
75.85002838,30.78772874
75.89999527,30.83453109
75.94996216,30.88133343
75.99992904,30.92813578
76.04989593,30.97493813
76.09986281,31.02174047
76.15012536,31.06881976
76.20009225,31.11562211
76.25005913,31.16242445
76.30002602,31.20922680
76.34999290,31.25602915
76.39995979,31.30283150
76.44992668,31.34963384
76.49989356,31.39643619
76.54986045,31.44323854
76.60012300,31.49031782
76.65008988,31.53712017
76.70005677,31.58392252
76.75002365,31.63072486
76.79999054,31.67752721
76.84995742,31.72432956
76.89992431,31.77113191
76.94989120,31.81793425
76.99985808,31.86473660
77.05012063,31.91181588
77.10008752,31.95861823
77.15005440,32.00542058
77.20002129,32.05222293
77.24998817,32.09902527
77.29995506,32.14582762
77.34992195,32.19262997
77.39988883,32.23943232
77.44985572,32.28623466
77.50011826,32.33331395
77.55008515,32.38011630
77.60005204,32.42691864
77.65001892,32.47372099
77.69998581,32.52052334
77.74995269,32.56732568
77.79991958,32.61412803
77.84988647,32.66093038
77.89985335,32.70773273
77.95011590,32.75481201
78.00008279,32.80161436
78.05004967,32.84841671
78.10001656,32.89521905
78.14998344,32.94202140
78.19995033,32.98882375
78.24991721,33.03562609
78.29988410,33.08242844
78.35014665,33.12950773
78.40011353,33.17631007
78.45008042,33.22311242
78.50004731,33.26991477
78.55001419,33.31671712
78.59998108,33.36351946
78.64994796,33.41032181
78.69991485,33.45712416
78.74988174,33.50392650
78.80014428,33.55100579
78.85011117,33.59780814
78.90007805,33.64461048
78.95004494,33.69141283
79.00001183,33.73821518
79.04997871,33.78501753
79.09994560,33.83181987
79.14991248,33.87862222
79.19987937,33.92542457
79.25014192,33.97250385
79.30010880,34.01930620
79.35007569,34.06610855
79.40004258,34.11291089
79.45000946,34.15971324
79.49997635,34.20651559
79.54994323,34.25331794
79.59991012,34.30012028
79.64987700,34.34692263
79.70013955,34.39400191
79.75010644,34.44080426
79.80007332,34.48760661
79.85004021,34.53440896
79.90000710,34.58121130
79.94997398,34.62801365
79.99994087,34.67481600
80.04990775,34.72161835
80.09987464,34.76842069
80.15013719,34.81549998
80.20010407,34.86230232
80.25007096,34.90910467
80.30003784,34.95590702
80.35000473,35.00270937
80.39997162,35.04951171
80.44993850,35.09631406
80.49990539,35.14311641
80.54987227,35.18991876
80.60013482,35.23699804
80.65010171,35.28380039
80.70006859,35.33060273
80.75003548,35.37740508
80.80000237,35.42420743
80.84996925,35.47100978
80.89993614,35.51781212
80.94990302,35.56461447
80.99986991,35.61141682
81.05013246,35.65849610
81.10009934,35.70529845
81.15006623,35.75210080
81.20003311,35.79890314
81.25000000,35.84570549
81.29996689,35.89250784
81.34993377,35.93931019
81.39990066,35.98611253
81.44986754,36.03291488
81.50013009,36.07999417
81.55009698,36.12679651
81.60006386,36.17359886
81.65003075,36.22040121
81.69999763,36.26720356
81.74996452,36.31400590
81.79993141,36.36080825
81.84989829,36.40761060
81.89986518,36.45441294
81.95012773,36.51146196
82.00009461,36.57386509
82.05006150,36.63626822
82.10002838,36.69867135
82.14999527,36.76107448
82.19996216,36.82347761
82.24992904,36.88588074
82.29989593,36.94828387
82.34986281,37.01068700
82.40012536,37.07345938
82.45009225,37.13586251
82.50005913,37.19826564
82.55002602,37.26066877
82.59999290,37.32307190
82.64995979,37.38547503
82.69992668,37.44787816
82.74989356,37.51028128
82.79986045,37.57268441
82.85012300,37.63545679
82.90008988,37.69785992
82.95005677,37.76026305
83.00002365,37.82266618
83.04999054,37.88506931
83.09995742,37.94747244
83.14992431,38.00987557
83.19989120,38.07227870
83.24985808,38.13468183
83.30012063,38.19745421
83.35008752,38.25985734
83.40005440,38.32226047
83.45002129,38.38466360
83.49998817,38.44706673
83.54995506,38.50946986
83.59992195,38.57187299
83.64988883,38.63427612
83.69985572,38.69667925
83.75011826,38.75945163
83.80008515,38.82185476
83.85005204,38.88425789
83.90001892,38.94666102
83.94998581,39.00906415
83.99995269,39.07146728
84.04991958,39.13387041
84.09988647,39.19627354
84.14985335,39.25867667
84.20011590,39.32144904
84.25008279,39.38385217
84.30004967,39.44625530
84.35001656,39.50865843
84.39998344,39.57106156
84.44995033,39.63346469
84.49991721,39.69586782
84.54988410,39.75827095
84.60014665,39.82104333
84.65011353,39.88344646
84.70008042,39.94584959
84.75004731,40.00825272
84.80001419,40.07065585
84.84998108,40.13305898
84.89994796,40.19546211
84.94991485,40.25786524
84.99988174,40.32026837
85.05014428,40.38304075
85.10011117,40.44544388
85.15007805,40.50784701
85.20004494,40.57025014
85.25001183,40.63265327
85.29997871,40.69505640
85.34994560,40.75745953
85.39991248,40.81986266
85.44987937,40.88226579
85.50014192,40.94503817
85.55010880,41.00744130
85.60007569,41.06984443
85.65004258,41.13224756
85.70000946,41.19465069
85.74997635,41.25705382
85.79994323,41.31945695
85.84991012,41.38186007
85.89987700,41.44426320
85.95013955,41.50703558
86.00010644,41.56943871
86.05007332,41.63184184
86.10004021,41.69424497
86.15000710,41.75664810
86.19997398,41.81905123
86.24994087,41.88145436
86.29990775,41.94385749
86.34987464,42.00626062
86.40013719,42.06903300
86.45010407,42.13143613
86.50007096,42.19383926
86.55003784,42.25624239
86.60000473,42.32390732
86.64997162,42.40191123
86.69993850,42.47991515
86.74990539,42.55791906
86.79987227,42.63592297
86.85013482,42.71438844
86.90010171,42.79239236
86.95006859,42.87039627
87.00003548,42.94840018
87.05000237,43.02640409
87.09996925,43.10440801
87.14993614,43.18241192
87.19990302,43.26041583
87.24986991,43.33841974
87.30013246,43.41688522
87.35009934,43.49488913
87.40006623,43.57289304
87.45003311,43.65089695
87.50000000,43.72890086
87.54996689,43.80690478
87.59993377,43.88490869
87.64990066,43.96291260
87.69986754,44.04091651
87.75013009,44.11938199
87.80009698,44.19738590
87.85006386,44.27538981
87.90003075,44.35339372
87.94999763,44.43139764
87.99996452,44.50940155
88.04993141,44.58740546
88.09989829,44.66540937
88.14986518,44.74341329
88.20012773,44.82187876
88.25009461,44.89988267
88.30006150,44.97788658
88.35002838,45.05589050
88.39999527,45.13389441
88.44996216,45.21189832
88.49992904,45.28990223
88.54989593,45.36790614
88.59986281,45.44591006
88.65012536,45.52437553
88.70009225,45.60237944
88.75005913,45.68038335
88.80002602,45.75838727
88.84999290,45.83639118
88.89995979,45.91439509
88.94992668,45.99239900
88.99989356,46.07040292
89.04986045,46.14840683
89.10012300,46.22687230
89.15008988,46.30487621
89.20005677,46.38288013
89.25002365,46.46088404
89.29999054,46.53888795
89.34995742,46.61689186
89.39992431,46.69489577
89.44989120,46.77289969
89.49985808,46.86013483
89.55012063,46.95429340
89.60008752,47.04789809
89.65005440,47.14150279
89.70002129,47.23510748
89.74998817,47.32871218
89.79995506,47.42231687
89.84992195,47.51592157
89.89988883,47.60952626
89.94985572,47.70313096
90.00011826,47.79728953
90.05008515,47.89089422
90.10005204,47.98449891
90.15001892,48.07810361
90.19998581,48.17170830
90.24995269,48.26531300
90.29991958,48.35891769
90.34988647,48.45252239
90.39985335,48.54612708
90.45011590,48.64028565
90.50008279,48.73389035
90.55004967,48.82749504
90.60001656,48.92109974
90.64998344,49.01470443
90.69995033,49.10830912
90.74991721,49.20191382
90.79988410,49.29551851
90.85014665,49.38967708
90.90011353,49.48328178
90.95008042,49.57688647
91.00004731,49.67049117
91.05001419,49.76409586
91.09998108,49.85770056
91.14994796,49.95130525
91.19991485,50.04490994
91.24988174,50.13851464
91.30014428,50.23267321
91.35011117,50.32627790
91.40007805,50.41988260
91.45004494,50.51348729
91.50001183,50.62260046
91.54997871,50.73180593
91.59994560,50.84101141
91.64991248,50.95021689
91.69987937,51.05942236
91.75014192,51.16927403
91.80010880,51.27847951
91.85007569,51.38768498
91.90004258,51.49689046
91.95000946,51.60609594
91.99997635,51.71530141
92.04994323,51.82450689
92.09991012,51.93371237
92.14987700,52.04291784
92.20013955,52.15276951
92.25010644,52.26197499
92.30007332,52.37118046
92.35004021,52.48038594
92.40000710,52.58959142
92.44997398,52.69879689
92.49994087,52.80800237
92.54990775,52.91720785
92.59987464,53.02641332
92.65013719,53.13626499
92.70010407,53.24547047
92.75007096,53.35467594
92.80003784,53.46388142
92.85000473,53.57308690
92.89997162,53.69355448
92.94993850,53.81836074
92.99990539,53.94316700
93.04987227,54.06797326
93.10013482,54.19351801
93.15010171,54.31832427
93.20006859,54.44313053
93.25003548,54.56793679
93.30000237,54.69274305
93.34996925,54.81754931
93.39993614,54.94235557
93.44990302,55.06716183
93.49986991,55.19196809
93.55013246,55.31751285
93.60009934,55.44231911
93.65006623,55.56712537
93.70003311,55.69193163
93.75000000,55.81673789
93.79996689,55.94154415
93.84993377,56.06635040
93.89990066,56.19115666
93.94986754,56.31965542
94.00013009,56.46089327
94.05009698,56.60130031
94.10006386,56.74170735
94.15003075,56.88211440
94.19999763,57.02252144
94.24996452,57.16292848
94.29993141,57.30333552
94.34989829,57.44374256
94.39986518,57.58414961
94.45012773,57.72538746
94.50009461,57.86579450
94.55006150,58.00620154
94.60002838,58.14660858
94.64999527,58.28701563
94.69996216,58.42742267
94.74992904,58.56782971
94.79989593,58.71682180
94.84986281,58.87282962
94.90012536,59.02976057
94.95009225,59.18576839
95.00005913,59.34177622
95.05002602,59.49778404
95.09999290,59.65379187
95.14995979,59.80979969
95.19992668,59.96580752
95.24989356,60.12181534
95.29986045,60.27782316
95.35012300,60.43475411
95.40008988,60.59076194
95.45005677,60.76080123
95.50002365,60.93240984
95.54999054,61.10401845
95.59995742,61.27562705
95.64992431,61.44723566
95.69989120,61.61884427
95.74985808,61.79045288
95.80012063,61.96307692
95.85008752,62.13468552
95.90005440,62.30629413
95.95002129,62.48316454
95.99998817,62.67037393
96.04995506,62.85758332
96.09992195,63.04479271
96.14988883,63.23200210
96.19985572,63.41921149
96.25011826,63.60752862
96.30008515,63.79473801
96.35005204,63.98194740
96.40001892,64.18115739
96.44998581,64.38396757
96.49995269,64.58677774
96.54991958,64.78958791
96.59988647,64.99239808
96.64985335,65.19520825
96.70011590,65.39921848
96.75008279,65.60516727
96.80004967,65.82357823
96.85001656,66.04198918
96.89998344,66.26040014
96.94995033,66.47881109
96.99991721,66.69722205
97.04988410,66.91784850
97.10014665,67.15324492
97.15011353,67.38725665
97.20008042,67.62126839
97.25004731,67.85528013
97.30001419,68.08929186
97.34998108,68.33391952
97.39994796,68.58353204
97.44991485,68.83314455
97.49988174,69.08275707
97.55014428,69.33384659
97.60011117,69.59730596
97.65007805,69.86251926
97.70004494,70.12773256
97.75001183,70.39294586
97.79997871,70.67126751
97.84994560,70.95208160
97.89991248,71.23289568
97.94987937,71.52700274
98.00014192,71.82517154
98.05010880,72.12158641
98.10007569,72.43184812
98.15004258,72.74386377
98.20000946,73.06077197
98.24997635,73.38838840
98.29994323,73.71600483
98.34991012,74.05774505
98.39987700,74.40096226
98.45013955,74.75682627
98.50010644,75.11564426
98.55007332,75.48747830
98.60004021,75.86411257
98.65000710,76.25413213
98.69997398,76.65393680
98.74994087,77.06158801
98.79990775,77.48280914
98.84987464,77.91556930
98.90013719,78.36134551
98.95010407,78.81986081
99.00007096,79.29148447
99.05003784,79.77990896
99.10000473,80.28522661
99.14997162,80.80789898
99.19993850,81.34727988
99.24990539,81.90623099
99.29987227,82.48955255
99.35013482,83.10490649
99.40010171,83.74453857
99.45006859,84.41444909
99.50003548,85.12017680
99.55000237,85.87399922
99.59996925,86.67693180
99.64993614,87.54503687
99.69990302,88.48394550
99.74986991,89.51202783
99.80013246,90.65873150
99.85009934,91.95996599
99.90006623,93.51062838
99.95003311,95.57556271
100.00000000,100.00000000
