cumulative_targets_percent,cumulative_assignments_percent
23.59971268,4.20390662
23.65014595,4.21289049
23.69981508,4.22173824
23.75024835,4.23072211
23.79991747,4.23956986
23.85035074,4.24855373
23.90001987,4.25740148
23.94968899,4.26624923
24.00012226,4.27523310
24.04979139,4.28408085
24.10022466,4.29306472
24.14989378,4.30191248
24.20032705,4.31089635
24.24999618,4.31974410
24.29966531,4.32859185
24.35009857,4.33757572
24.39976770,4.34642347
24.45020097,4.35540734
24.49987010,4.36425509
24.55030336,4.37323896
24.59997249,4.38208671
24.64964162,4.39093446
24.70007489,4.39991833
24.74974401,4.40876608
24.80017728,4.41774995
24.84984641,4.42659770
24.90027968,4.43558157
24.94994880,4.44442932
25.00038207,4.45341319
25.05005120,4.46226094
25.09972032,4.47110869
25.15015359,4.48009256
25.19982272,4.48894031
25.25025599,4.49792418
25.29992511,4.50677193
25.35035838,4.51575580
25.40002751,4.52460355
25.44969664,4.53345130
25.50012990,4.54243517
25.54979903,4.55128292
25.60023230,4.56026679
25.64990143,4.56911454
25.70033469,4.57809841
25.75000382,4.58694616
25.79967295,4.59579392
25.85010622,4.60477779
25.89977534,4.61362554
25.95020861,4.62260941
25.99987774,4.63145716
26.05031101,4.64044103
26.09998013,4.64928878
26.14964926,4.65813653
26.20008253,4.66712040
26.24975165,4.67596815
26.30018492,4.68495202
26.34985405,4.69379977
26.40028732,4.70278364
26.44995644,4.71163139
26.49962557,4.72047914
26.55005884,4.72946301
26.59972797,4.73831076
26.65016123,4.74729463
26.69983036,4.75614238
26.75026363,4.76512625
26.79993276,4.77397400
26.85036602,4.78295787
26.90003515,4.79180562
26.94970428,4.80065337
27.00013755,4.80963724
27.04980667,4.81848499
27.10023994,4.82746886
27.14990907,4.83631661
27.20034233,4.84530048
27.25001146,4.85414823
27.29968059,4.86299598
27.35011386,4.87197985
27.39978298,4.88082760
27.45021625,4.88981147
27.49988538,4.89865923
27.55031865,4.90764310
27.59998777,4.91649085
27.64965690,4.92533860
27.70009017,4.93432247
27.74975930,4.94317022
27.80019256,4.95215409
27.84986169,4.96100184
27.90029496,4.96998571
27.94996409,4.97883346
27.99963321,4.98768121
28.05006648,4.99666508
28.09973561,5.00551283
28.15016888,5.01449670
28.19983800,5.02334445
28.25027127,5.03232832
28.29994040,5.04117607
28.35037366,5.05015994
28.40004279,5.05900769
28.44971192,5.06785544
28.50014519,5.07683931
28.54981431,5.08568706
28.60024758,5.09467093
28.64991671,5.10351868
28.70034998,5.11250255
28.75001910,5.12135030
28.79968823,5.13019805
28.85012150,5.13918192
28.89979063,5.14802967
28.95022389,5.15701354
28.99989302,5.16586129
29.05032629,5.17484516
29.09999542,5.18369291
29.14966454,5.19254067
29.20009781,5.20152454
29.24976694,5.21037229
29.30020020,5.21935616
29.34986933,5.22820391
29.40030260,5.23718778
29.44997173,5.24603553
29.49964085,5.25488328
29.55007412,5.26386715
29.59974325,5.27271490
29.65017652,5.28169877
29.69984564,5.29054652
29.75027891,5.29953039
29.79994804,5.30837814
29.85038131,5.31736201
29.90005043,5.32620976
29.94971956,5.33505751
30.00015283,5.34404138
30.04982196,5.35288913
30.10025522,5.36187300
30.14992435,5.37072075
30.20035762,5.37970462
30.25002674,5.38855237
30.29969587,5.39740012
30.35012914,5.40638399
30.39979827,5.41523174
30.45023153,5.42421561
30.49990066,5.43306336
30.55033393,5.44204723
30.60000306,5.45089498
30.64967218,5.45974273
30.70010545,5.46872660
30.74977458,5.47757436
30.80020785,5.48655823
30.84987697,5.49540598
30.90031024,5.50438985
30.94997937,5.51323760
30.99964850,5.52208535
31.05008176,5.53106922
31.09975089,5.53991697
31.15018416,5.54890084
31.19985329,5.55774859
31.25028655,5.56673246
31.29995568,5.57558021
31.34962481,5.58442796
31.40005807,5.59341183
31.44972720,5.60225958
31.50016047,5.61124345
31.54982960,5.62009120
31.60026286,5.62907507
31.64993199,5.63792282
31.70036526,5.64690669
31.75003439,5.65575444
31.79970351,5.66460219
31.85013678,5.67358606
31.89980591,5.68243381
31.95023918,5.69141768
31.99990830,5.70026543
32.05034157,5.70924930
32.10001070,5.71809705
32.14967983,5.72694480
32.20011309,5.73592867
32.24978222,5.74477642
32.30021549,5.75376029
32.34988461,5.76260804
32.40031788,5.77159191
32.44998701,5.78043967
32.49965614,5.78928742
32.55008940,5.79827129
32.59975853,5.80711904
32.65019180,5.81610291
32.69986093,5.82495066
32.75029419,5.83393453
32.79996332,5.84278228
32.84963245,5.85163003
32.90006572,5.86061390
32.94973484,5.86946165
33.00016811,5.87844552
33.04983724,5.88729327
33.10027051,5.89627714
33.14993963,5.90512489
33.20037290,5.91410876
33.25004203,5.92295651
33.29971115,5.93180426
33.35014442,5.94078813
33.39981355,5.94963588
33.45024682,5.95861975
33.49991594,5.96746750
33.55034921,5.97645137
33.60001834,5.98529912
33.64968747,5.99414687
33.70012073,6.00313074
33.74978986,6.01197849
33.80022313,6.02096236
33.84989226,6.02981011
33.90032552,6.03879398
33.94999465,6.04764173
33.99966378,6.05648948
34.05009705,6.06547335
34.09976617,6.07432111
34.15019944,6.08330498
34.19986857,6.09215273
34.25030184,6.10113660
34.29997096,6.10998435
34.34964009,6.11883210
34.40007336,6.12781597
34.44974248,6.13666372
34.50017575,6.14564759
34.54984488,6.15449534
34.60027815,6.16347921
34.64994727,6.17232696
34.70038054,6.18131083
34.75004967,6.19015858
34.79971880,6.19900633
34.85015206,6.20799020
34.89982119,6.21683795
34.95025446,6.22582182
34.99992359,6.23466957
35.05035685,6.24365344
35.10002598,6.25250119
35.14969511,6.26134894
35.20012838,6.27033281
35.24979750,6.27918056
35.30023077,6.28816443
35.34989990,6.29701218
35.40033317,6.30599605
35.45000229,6.31484380
35.49967142,6.32369155
35.55010469,6.33267542
35.59977381,6.34152317
35.65020708,6.35050704
35.69987621,6.35935479
35.75030948,6.36833866
35.79997860,6.37718642
35.84964773,6.38603417
35.90008100,6.39501804
35.94975013,6.40386579
36.00018339,6.41284966
36.04985252,6.42169741
36.10028579,6.43068128
36.14995492,6.43952903
36.19962404,6.44837678
36.25005731,6.45736065
36.29972644,6.46620840
36.35015971,6.47519227
36.39982883,6.48404002
36.45026210,6.49302389
36.49993123,6.50187164
36.55036449,6.51085551
36.60003362,6.51970326
36.64970275,6.52855101
36.70013602,6.53753488
36.74980514,6.54638263
36.80023841,6.55536650
