cumulative_targets_percent,cumulative_assignments_percent
17.15023946,4.38149771
17.20002390,4.39421651
17.24980833,4.40693530
17.30009061,4.41978129
17.34987504,4.43250008
17.40015732,4.44534607
17.44994175,4.45806486
17.50022403,4.47091084
17.55000846,4.48362964
17.59979290,4.49634843
17.65007517,4.50919442
17.69985961,4.52191321
17.75014189,4.53475920
17.79992632,4.54747799
17.85020860,4.56032397
17.89999303,4.57304277
17.94977746,4.58576156
18.00005974,4.59860755
18.04984417,4.61132634
18.10012645,4.62417232
18.14991089,4.63689112
18.20019316,4.64973710
18.24997760,4.66245590
18.29976203,4.67517469
18.35004431,4.68802068
18.39982874,4.70073947
18.45011102,4.71358545
18.49989545,4.72630425
18.55017773,4.73915023
18.59996216,4.75186903
18.65024444,4.76471501
18.70002887,4.77743381
18.74981331,4.79015260
18.80009559,4.80299858
18.84988002,4.81571738
18.90016230,4.82856336
18.94994673,4.84128216
19.00022901,4.85412814
19.05001344,4.86684693
19.09979788,4.87956573
19.15008015,4.89241171
19.19986459,4.90513051
19.25014686,4.91797649
19.29993130,4.93069529
19.35021358,4.94354127
19.39999801,4.95626006
19.44978244,4.96897886
19.50006472,4.98182484
19.54984915,4.99454364
19.60013143,5.00738962
19.64991586,5.02010842
19.70019814,5.03295440
19.74998258,5.04567319
19.79976701,5.05839199
19.85004929,5.07123797
19.89983372,5.08395677
19.95011600,5.09680275
19.99990043,5.10952154
20.05018271,5.12236753
20.09996714,5.13508632
20.14975158,5.14780512
20.20003385,5.16065110
20.24981829,5.17336990
20.30010056,5.18621588
20.34988500,5.19893467
20.40016728,5.21178066
20.44995171,5.22449945
20.50023399,5.23734543
20.55001842,5.25006423
20.59980285,5.26278302
20.65008513,5.27562901
20.69986956,5.28834780
20.75015184,5.30119379
20.79993628,5.31391258
20.85021855,5.32675856
20.90000299,5.33947736
20.94978742,5.35219615
21.00006970,5.36504214
21.04985413,5.37776093
21.10013641,5.39060692
21.14992084,5.40332571
21.20020312,5.41617169
21.24998755,5.42889049
21.29977199,5.44160928
21.35005427,5.45445527
21.39983870,5.46717406
21.45012098,5.48002004
21.49990541,5.49273884
21.55018769,5.50558482
21.59997212,5.51830362
21.64975655,5.53102241
21.70003883,5.54386840
21.74982327,5.55658719
21.80010554,5.56943317
21.84988998,5.58215197
21.90017225,5.59499795
21.94995669,5.60771675
22.00023897,5.62056273
22.05002340,5.63328153
22.09980783,5.64600032
22.15009011,5.65884630
22.19987454,5.67156510
22.25015682,5.68441108
22.29994125,5.69712988
22.35022353,5.70997586
22.40000797,5.72269465
22.44979240,5.73541345
22.50007468,5.74825943
22.54985911,5.76097823
22.60014139,5.77382421
22.64992582,5.78654301
22.70020810,5.79938899
22.74999253,5.81210778
22.79977697,5.82482658
22.85005924,5.83767256
22.89984368,5.85039136
22.95012595,5.86323734
22.99991039,5.87595614
23.05019267,5.88880212
23.09997710,5.90152091
23.14976153,5.91423971
23.20004381,5.92708569
23.24982824,5.93980449
23.30011052,5.95265047
23.34989495,5.96536926
23.40017723,5.97821525
23.44996167,5.99093404
23.50024394,6.00378003
23.55002838,6.01649882
23.59981281,6.02921762
23.65009509,6.04206360
23.69987952,6.05478239
23.75016180,6.06762838
23.79994623,6.08034717
23.85022851,6.09319316
23.90001294,6.10591195
23.94979738,6.11863075
24.00007966,6.13147673
24.04986409,6.14419552
24.10014637,6.15704151
24.14993080,6.16976030
24.20021308,6.18260628
24.24999751,6.19532508
24.29978194,6.20804387
24.35006422,6.22088986
24.39984866,6.23360865
24.45013093,6.24645464
24.49991537,6.25917343
24.55019764,6.27201941
24.59998208,6.28473821
24.64976651,6.29745700
24.70004879,6.31030299
24.74983322,6.32302178
24.80011550,6.33586777
24.84989993,6.34858656
24.90018221,6.36143254
24.94996664,6.37415134
24.99975108,6.38687013
25.05003336,6.39971612
25.09981779,6.41243491
25.15010007,6.42528089
25.19988450,6.43799969
25.25016678,6.45084567
25.29995121,6.46356447
25.35023349,6.47641045
25.40001792,6.48912925
25.44980236,6.50184804
25.50008463,6.51469402
25.54986907,6.52741282
25.60015134,6.54025880
25.64993578,6.55297760
25.70021806,6.56582358
25.75000249,6.57854238
25.79978692,6.59126117
25.85006920,6.60410715
25.89985363,6.61682595
25.95013591,6.62967193
25.99992034,6.64239073
26.05020262,6.65523671
26.09998706,6.66795550
26.14977149,6.68067430
26.20005377,6.69352028
26.24983820,6.70623908
26.30012048,6.71908506
26.34990491,6.73180386
26.40018719,6.74464984
26.44997162,6.75736863
26.49975606,6.77008743
26.55003833,6.78293341
26.59982277,6.79565221
26.65010505,6.80849819
26.69988948,6.82121699
26.75017176,6.83406297
26.79995619,6.84678176
26.85023847,6.85962775
26.90002290,6.87234654
26.94980733,6.88506534
27.00008961,6.89791132
27.04987405,6.91063011
27.10015632,6.92347610
27.14994076,6.93619489
27.20022303,6.94904088
27.25000747,6.96175967
27.29979190,6.97447847
27.35007418,6.98732445
27.39985861,7.00004324
27.45014089,7.01288923
27.49992532,7.02560802
27.55020760,7.03845401
27.59999203,7.05117280
27.64977647,7.06389160
27.70005875,7.07673758
27.74984318,7.08945637
27.80012546,7.10230236
27.84990989,7.11502115
27.90019217,7.12786713
27.94997660,7.14058593
27.99976103,7.15330472
28.05004331,7.16615071
28.09982775,7.17886950
28.15011002,7.19171549
28.19989446,7.20443428
28.25017673,7.21728026
28.29996117,7.22999906
28.35024345,7.24284504
28.40002788,7.25556384
28.44981231,7.26828263
28.50009459,7.28112861
28.54987902,7.29384741
28.60016130,7.30669339
28.64994573,7.31941219
28.70022801,7.33225817
28.75001245,7.34497697
28.79979688,7.35769576
28.85007916,7.37054174
28.89986359,7.38326054
28.95014587,7.39610652
28.99993030,7.40882532
29.05021258,7.42167130
29.09999701,7.43439010
29.14978145,7.44710889
29.20006372,7.45995487
29.24984816,7.47267367
29.30013044,7.48551965
29.34991487,7.49823845
29.40019715,7.51108443
29.44998158,7.52380322
29.49976601,7.53652202
29.55004829,7.54936800
29.59983272,7.56208680
29.65011500,7.57493278
29.69989944,7.58765158
29.75018171,7.60049756
29.79996615,7.61321635
29.85024842,7.62606234
29.90003286,7.63878113
29.94981729,7.65149993
30.00009957,7.66434591
30.04988400,7.67706471
30.10016628,7.68991069
30.14995071,7.70262948
30.20023299,7.71547547
30.25001742,7.72819426
30.29980186,7.74091306
30.35008414,7.75375904
30.39986857,7.76647783
30.45015085,7.77932382
30.49993528,7.79204261
30.55021756,7.80488860
30.60000199,7.81760739
30.64978642,7.83032619
30.70006870,7.84317217
30.74985314,7.85589096
30.80013541,7.86873695
30.84991985,7.88145574
30.90020212,7.89430173
30.94998656,7.90702052
30.99977099,7.91973932
31.05005327,7.93258530
31.09983770,7.94530409
31.15011998,7.95815008
31.19990441,7.97086887
31.25018669,7.98371485
31.29997113,7.99643365
31.34975556,8.00915244
31.40003784,8.02199843
31.44982227,8.03471722
31.50010455,8.04756321
31.54988898,8.06028200
31.60017126,8.07312798
31.64995569,8.08584678
31.70023797,8.09869276
31.75002240,8.11141156
31.79980684,8.12413035
31.85008911,8.13697634
31.89987355,8.14969513
31.95015583,8.16254111
31.99994026,8.17525991
32.05022254,8.18810589
32.10000697,8.20082469
32.14979140,8.21354348
32.20007368,8.22638946
32.24985811,8.23910826
32.30014039,8.25195424
32.34992483,8.26467304
32.40020710,8.27751902
32.44999154,8.29023782
32.49977597,8.30295661
32.55005825,8.31580259
32.59984268,8.32852139
32.65012496,8.34136737
32.69990939,8.35408617
32.75019167,8.36693215
32.79997610,8.37965095
32.84976054,8.39236974
32.90004281,8.40521572
32.94982725,8.41793452
33.00010953,8.43078050
33.04989396,8.44349930
33.10017624,8.45634528
33.14996067,8.46906407
33.20024295,8.48191006
33.25002738,8.49462885
33.29981181,8.50734765
33.35009409,8.52019363
33.39987853,8.53291243
33.45016080,8.54575841
33.49994524,8.55847720
33.55022751,8.57132319
33.60001195,8.58404198
33.64979638,8.59676078
33.70007866,8.60960676
33.74986309,8.62232556
33.80014537,8.63517154
33.84992980,8.64789033
33.90021208,8.66073632
33.94999652,8.67345511
33.99978095,8.68617391
34.05006323,8.69901989
34.09984766,8.71173868
34.15012994,8.72458467
34.19991437,8.73730346
34.25019665,8.75014945
34.29998108,8.76286824
34.34976552,8.77558704
34.40004779,8.78843302
34.44983223,8.80115181
34.50011450,8.81399780
34.54989894,8.82671659
34.60018122,8.83956258
34.64996565,8.85228137
34.70024793,8.86512735
34.75003236,8.87784615
34.79981679,8.89056494
34.85009907,8.90341093
34.89988350,8.91612972
34.95016578,8.92897570
34.99995022,8.94169450
35.05023249,8.95454048
35.10001693,8.96725928
35.14980136,8.97997807
35.20008364,8.99282406
35.24986807,9.00554285
35.30015035,9.01838883
35.34993478,9.03110763
35.40021706,9.04395361
35.45000149,9.05667241
35.49978593,9.06939120
35.55006820,9.08223719
35.59985264,9.09495598
35.65013492,9.10780196
35.69991935,9.12052076
35.75020163,9.13336674
35.79998606,9.14608554
35.84977049,9.15880433
35.90005277,9.17165031
35.94983720,9.18436911
36.00011948,9.19721509
36.04990392,9.20993389
36.10018619,9.22277987
36.14997063,9.23549867
36.19975506,9.24821746
36.25003734,9.26106344
36.29982177,9.27378224
36.35010405,9.28662822
36.39988848,9.29934702
36.45017076,9.31219300
36.49995519,9.32491180
36.55023747,9.33775778
36.60002191,9.35047657
36.64980634,9.36319537
36.70008862,9.37604135
36.74987305,9.38876015
36.80015533,9.40160613
36.84993976,9.41432492
36.90022204,9.42717091
36.95000647,9.43988970
36.99979091,9.45260850
37.05007318,9.46545448
37.09985762,9.47817328
37.15013989,9.49101926
37.19992433,9.50373805
37.25020661,9.51658404
37.29999104,9.52930283
37.34977547,9.54202163
37.40005775,9.55486761
37.44984218,9.56758641
37.50012446,9.58043239
37.54990889,9.59315118
37.60019117,9.60599717
37.64997561,9.61871596
37.69976004,9.63143476
37.75004232,9.64428074
37.79982675,9.65699953
37.85010903,9.66984552
37.89989346,9.68256431
37.95017574,9.69541030
37.99996017,9.70812909
38.05024245,9.72097507
38.10002688,9.73369387
38.14981132,9.74641266
38.20009359,9.75925865
38.24987803,9.77197744
38.30016031,9.78482342
38.34994474,9.79754222
38.40022702,9.81038820
38.45001145,9.82310700
38.49979588,9.83582579
38.55007816,9.84867178
38.59986259,9.86139057
38.65014487,9.87423655
38.69992931,9.88695535
38.75021158,9.89980133
38.79999602,9.91252013
38.84978045,9.92523892
38.90006273,9.93808491
38.94984716,9.95080370
39.00012944,9.96364968
39.04991387,9.97636848
39.10019615,9.98921446
39.14998058,10.00193326
39.19976502,10.01465205
39.25004730,10.02749803
39.29983173,10.04021683
39.35011401,10.05306281
39.39989844,10.06578161
39.45018072,10.07862759
39.49996515,10.09134639
39.55024743,10.10419237
39.60003186,10.11691116
39.64981630,10.12962996
39.70009857,10.14247594
39.74988301,10.15519474
39.80016528,10.16804072
39.84994972,10.18075952
39.90023200,10.19360550
39.95001643,10.20632429
39.99980086,10.21904309
40.05008314,10.23188907
40.09986757,10.24460787
40.15014985,10.25745385
40.19993428,10.27017264
40.25021656,10.28301863
40.30000100,10.29573742
40.34978543,10.30845622
40.40006771,10.32130220
40.44985214,10.33402100
40.50013442,10.34686698
40.54991885,10.35958577
40.60020113,10.37243176
40.64998556,10.38515055
40.69977000,10.39786935
40.75005227,10.41071533
40.79983671,10.42343413
40.85011898,10.43628011
40.89990342,10.44899890
40.95018570,10.46184489
40.99997013,10.47456368
41.04975456,10.48728248
41.10003684,10.50012846
41.14982127,10.51284725
41.20010355,10.52569324
41.24988799,10.53841203
41.30017026,10.55125802
41.34995470,10.56397681
41.40023697,10.57682279
41.45002141,10.58954159
41.49980584,10.60226038
41.55008812,10.61510637
41.59987255,10.62782516
41.65015483,10.64067115
41.69993926,10.65338994
41.75022154,10.66623592
41.80000597,10.67895472
41.84979041,10.69167351
41.90007269,10.70451950
41.94985712,10.71723829
42.00013940,10.73008427
42.04992383,10.74280307
42.10020611,10.75564905
42.14999054,10.76836785
42.19977497,10.78108664
42.25005725,10.79393263
42.29984169,10.80665142
42.35012396,10.81949740
42.39990840,10.83221620
42.45019067,10.84506218
42.49997511,10.85778098
42.54975954,10.87049977
42.60004182,10.88334576
42.64982625,10.89606455
42.70010853,10.90891053
42.74989296,10.92162933
42.80017524,10.93447531
42.84995967,10.94719411
42.90024195,10.96004009
42.95002639,10.97275888
42.99981082,10.98547768
43.05009310,10.99832366
43.09987753,11.01104246
43.15015981,11.02388844
43.19994424,11.03660724
43.25022652,11.04945322
43.30001095,11.06217201
43.34979539,11.07489081
43.40007766,11.08773679
43.44986210,11.10045559
43.50014437,11.11330157
43.54992881,11.12602037
43.60021109,11.13886635
43.64999552,11.15158514
43.69977995,11.16430394
43.75006223,11.17714992
43.79984666,11.18986872
43.85012894,11.20271470
43.89991338,11.21543349
43.95019565,11.22827948
43.99998009,11.24099827
44.04976452,11.25371707
44.10004680,11.26656305
44.14983123,11.27928185
44.20011351,11.29212783
44.24989794,11.30484662
44.30018022,11.31769261
44.34996465,11.33041140
44.40024693,11.34325739
44.45003136,11.35597618
44.49981580,11.36869498
44.55009808,11.38154096
44.59988251,11.39425975
44.65016479,11.40710574
44.69994922,11.41982453
44.75023150,11.43267051
44.80001593,11.44538931
44.84980036,11.45810810
44.90008264,11.47095409
44.94986708,11.48367288
45.00014935,11.49651887
45.04993379,11.50923766
45.10021606,11.52208364
45.15000050,11.53480244
45.19978493,11.54752123
45.25006721,11.56036722
45.29985164,11.57308601
45.35013392,11.58593200
45.39991835,11.59865079
45.45020063,11.61149677
45.49998506,11.62421557
45.54976950,11.63693436
45.60005178,11.64978035
45.64983621,11.66249914
45.70011849,11.67534512
45.74990292,11.68806392
45.80018520,11.70090990
45.84996963,11.71362870
45.89975406,11.72634749
45.95003634,11.73919348
45.99982078,11.75191227
46.05010305,11.76475825
46.09988749,11.77747705
46.15016976,11.79032303
46.19995420,11.80304183
46.25023648,11.81588781
46.30002091,11.82860661
46.34980534,11.84132540
46.40008762,11.85417138
46.44987205,11.86689018
46.50015433,11.87973616
46.54993877,11.89245496
46.60022104,11.90530094
46.65000548,11.91801973
46.69978991,11.93073853
46.75007219,11.94358451
46.79985662,11.95630331
46.85013890,11.96914929
46.89992333,11.98186809
46.95020561,11.99471407
46.99999004,12.00743286
47.04977448,12.02015166
47.10005675,12.03299764
47.14984119,12.05105833
47.20012347,12.07675030
47.24990790,12.10218789
47.30019018,12.12787985
47.34997461,12.15331744
47.39975904,12.17875503
47.45004132,12.20444700
47.49982575,12.22988459
47.55010803,12.25557656
47.59989247,12.28101415
47.65017474,12.30670611
47.69995918,12.33214370
47.75024145,12.35783567
47.80002589,12.38327326
47.84981032,12.40871085
47.90009260,12.43440281
47.94987703,12.45984040
48.00015931,12.48553237
48.04994374,12.51096996
48.10022602,12.53666193
48.15001045,12.56209952
48.19979489,12.58753711
48.25007717,12.61322907
48.29986160,12.63866666
48.35014388,12.66435863
48.39992831,12.68979622
48.45021059,12.71548819
48.49999502,12.74092578
48.54977945,12.76636337
48.60006173,12.79205533
48.64984617,12.81749292
48.70012844,12.84318489
48.74991288,12.86862248
48.80019515,12.89431444
48.84997959,12.91975203
48.89976402,12.94518962
48.95004630,12.97088159
48.99983073,12.99631918
49.05011301,13.02201115
49.09989744,13.04744874
49.15017972,13.07314070
49.19996416,13.09857829
49.25024643,13.12427026
49.30003087,13.14970785
49.34981530,13.17514544
49.40009758,13.20083741
49.44988201,13.22627500
49.50016429,13.25196696
49.54994872,13.27740455
49.60023100,13.30309652
49.65001543,13.32853411
49.69979987,13.35397170
49.75008214,13.37966366
49.79986658,13.40510125
49.85014886,13.43079322
49.89993329,13.45623081
49.95021557,13.48192278
50.00000000,13.50736037
50.04978443,13.53279796
50.10006671,13.55848992
50.14985114,13.58392751
50.20013342,13.60961948
50.24991786,13.63505707
50.30020013,13.66074904
50.34998457,13.68618663
50.39976900,13.71162422
50.45005128,13.73731618
50.49983571,13.76275377
50.55011799,13.78844574
50.59990242,13.81388333
50.65018470,13.83957529
50.69996913,13.86501288
50.74975357,13.89045047
50.80003584,13.91614244
50.84982028,13.94158003
50.90010256,13.96727200
50.94988699,13.99270959
51.00016927,14.01840155
51.04995370,14.04383914
51.10023598,14.06953111
51.15002041,14.09496870
51.19980485,14.12040629
51.25008712,14.14609826
51.29987156,14.17153585
51.35015383,14.19722781
51.39993827,14.22266540
51.45022055,14.24835737
51.50000498,14.27379496
51.54978941,14.29923255
51.60007169,14.32492451
51.64985612,14.35036210
51.70013840,14.37605407
51.74992283,14.40149166
51.80020511,14.42718363
51.84998955,14.45262122
51.89977398,14.47805881
51.95005626,14.50375077
51.99984069,14.52918836
52.05012297,14.55488033
52.09990740,14.58031792
52.15018968,14.60600989
52.19997411,14.63144748
52.24975855,14.65688507
52.30004082,14.68257703
52.34982526,14.70801462
52.40010753,14.73370659
52.44989197,14.75914418
52.50017425,14.78483614
52.54995868,14.81027373
52.60024096,14.83596570
52.65002539,14.86140329
52.69980982,14.88684088
52.75009210,14.91253285
52.79987653,14.93797044
52.85015881,14.96366240
52.89994325,14.98909999
52.95022552,15.01479196
