cumulative_targets_percent,cumulative_assignments_percent
24.50004559,5.70554769
24.54999148,5.71717905
24.59993737,5.72881040
24.64988326,5.74044175
24.69982915,5.75207310
24.75017144,5.76379677
24.80011733,5.77542812
24.85006323,5.78705947
24.90000912,5.79869083
24.94995501,5.81032218
24.99990090,5.82195353
25.04984679,5.83358488
25.10018908,5.84530855
25.15013497,5.85693990
25.20008086,5.86857125
25.25002676,5.88020261
25.29997265,5.89183396
25.34991854,5.90346531
25.39986443,5.91509666
25.44981032,5.92672802
25.50015261,5.93845168
25.55009850,5.95008303
25.60004440,5.96171439
25.64999029,5.97334574
25.69993618,5.98497709
25.74988207,5.99660845
25.79982796,6.00823980
25.85017025,6.01996346
25.90011614,6.03159482
25.95006204,6.04322617
26.00000793,6.05485752
26.04995382,6.06648887
26.09989971,6.07812023
26.14984560,6.08975158
26.20018789,6.10147524
26.25013378,6.11310660
26.30007968,6.12473795
26.35002557,6.13636930
26.39997146,6.14800065
26.44991735,6.15963201
26.49986324,6.17126336
26.54980914,6.18289471
26.60015142,6.19461838
26.65009732,6.20624973
26.70004321,6.21788108
26.74998910,6.22951243
26.79993499,6.24114379
26.84988088,6.25277514
26.89982677,6.26440649
26.95016906,6.27613016
27.00011495,6.28776151
27.05006085,6.29939286
27.10000674,6.31102421
27.14995263,6.32265557
27.19989852,6.33428692
27.24984441,6.34591827
27.30018670,6.35764194
27.35013259,6.36927329
27.40007849,6.38090464
27.45002438,6.39253599
27.49997027,6.40416735
27.54991616,6.41579870
27.59986205,6.42743005
27.64980795,6.43906141
27.70015023,6.45078507
27.75009613,6.46241642
27.80004202,6.47404778
27.84998791,6.48567913
27.89993380,6.49731048
27.94987969,6.50894183
27.99982559,6.52057319
28.05016787,6.53229685
28.10011377,6.54392820
28.15005966,6.55555956
28.20000555,6.56719091
28.24995144,6.57882226
28.29989733,6.59045361
28.34984323,6.60208497
28.40018551,6.61380863
28.45013141,6.62543998
28.50007730,6.63707134
28.55002319,6.64870269
28.59996908,6.66033404
28.64991497,6.67196539
28.69986087,6.68359675
28.74980676,6.69522810
28.80014904,6.70695176
28.85009494,6.71858312
28.90004083,6.73021447
28.94998672,6.74184582
28.99993261,6.75347717
29.04987850,6.76510853
29.09982440,6.77673988
29.15016668,6.78846354
29.20011258,6.80009490
29.25005847,6.81172625
29.30000436,6.82335760
29.34995025,6.83498895
29.39989614,6.84662031
29.44984204,6.85825166
29.50018432,6.86997532
29.55013022,6.88160668
29.60007611,6.89323803
29.65002200,6.90486938
29.69996789,6.91650074
29.74991378,6.92813209
29.79985968,6.93976344
29.84980557,6.95139479
29.90014786,6.96311846
29.95009375,6.97474981
30.00003964,6.98638116
30.04998553,6.99801252
30.09993142,7.00964387
30.14987732,7.02127522
30.19982321,7.03290657
30.25016550,7.04463024
30.30011139,7.05626159
30.35005728,7.06789294
30.40000317,7.07952430
30.44994906,7.09115565
30.49989496,7.10278700
30.54984085,7.11441835
30.60018313,7.12614202
30.65012903,7.13777337
30.70007492,7.14940472
30.75002081,7.16103608
30.79996670,7.17266743
30.84991259,7.18429878
30.89985849,7.19593013
30.94980438,7.20756149
31.00014667,7.21928515
31.05009256,7.23091650
31.10003845,7.24254786
31.14998434,7.25417921
31.19993023,7.26581056
31.24987613,7.27744191
31.29982202,7.28907327
31.35016431,7.30079693
31.40011020,7.31242828
31.45005609,7.32405964
31.50000198,7.33569099
31.54994787,7.34732234
31.59989377,7.35895370
31.64983966,7.37058505
31.70018195,7.38230871
31.75012784,7.39394007
31.80007373,7.40557142
31.85001962,7.41720277
31.89996551,7.42883412
31.94991141,7.44046548
31.99985730,7.45209683
32.04980319,7.46372818
32.10014548,7.47545185
32.15009137,7.48708320
32.20003726,7.49871455
32.24998315,7.51034590
32.29992905,7.52197726
32.34987494,7.53360861
32.39982083,7.54523996
32.45016312,7.55696363
32.50010901,7.56859498
32.55005490,7.58022633
32.60000079,7.59185768
32.64994668,7.60348904
32.69989258,7.61512039
32.74983847,7.62675174
32.80018076,7.63847541
32.85012665,7.65010676
32.90007254,7.66173811
32.95001843,7.67336946
32.99996432,7.68500082
33.04991022,7.69663217
33.09985611,7.70826352
33.14980200,7.71989487
33.20014429,7.73161854
33.25009018,7.74324989
33.30003607,7.75488124
33.34998196,7.76651260
33.39992786,7.77814395
33.44987375,7.78977530
33.49981964,7.80140666
33.55016193,7.81313032
33.60010782,7.82476167
33.65005371,7.83639303
33.69999960,7.84802438
33.74994550,7.85965573
33.79989139,7.87128708
33.84983728,7.88291844
33.90017957,7.89464210
33.95012546,7.90627345
34.00007135,7.91790481
34.05001724,7.92953616
34.09996314,7.94116751
34.14990903,7.95279886
34.19985492,7.96443022
34.25019721,7.97615388
34.30014310,7.98778523
34.35008899,7.99941659
34.40003488,8.01104794
34.44998077,8.02267929
34.49992667,8.03431064
34.54987256,8.04594200
34.59981845,8.05757335
34.65016074,8.06929701
34.70010663,8.08092837
34.75005252,8.09255972
34.79999841,8.10419107
34.84994431,8.11582242
34.89989020,8.12745378
34.94983609,8.13908513
35.00017838,8.15080879
35.05012427,8.16244015
35.10007016,8.17407150
35.15001605,8.18570285
35.19996195,8.19733420
35.24990784,8.20896556
35.29985373,8.22059691
35.35019602,8.23232057
35.40014191,8.24395193
35.45008780,8.25558328
35.50003369,8.26721463
35.54997959,8.27884599
35.59992548,8.29047734
35.64987137,8.30210869
35.69981726,8.31374004
35.75015955,8.32546371
35.80010544,8.33709506
35.85005133,8.34872641
35.89999723,8.36035777
35.94994312,8.37198912
35.99988901,8.38362047
36.04983490,8.39525182
36.10017719,8.40697549
36.15012308,8.41860684
36.20006897,8.43023819
36.25001486,8.44186955
36.29996076,8.45350090
36.34990665,8.46513225
36.39985254,8.47676360
36.45019483,8.48848727
36.50014072,8.50011862
36.55008661,8.51174997
36.60003250,8.52338133
36.64997840,8.53501268
36.69992429,8.54664403
36.74987018,8.55827538
36.79981607,8.56990674
36.85015836,8.58163040
36.90010425,8.59326175
36.95005014,8.60489311
36.99999604,8.61652446
37.04994193,8.62815581
37.09988782,8.63978716
37.14983371,8.65141852
37.20017600,8.66314218
37.25012189,8.67477353
37.30006778,8.68640489
37.35001368,8.69803624
37.39995957,8.70966759
37.44990546,8.72129895
37.49985135,8.73293030
37.55019364,8.74465396
37.60013953,8.75628532
37.65008542,8.76791667
